conversation_id,status,flags,message_count,customer_messages,brand_messages,direct_customer_to_brand,unique_authors,start_time,end_time,span_hours,max_adjacent_gap_hours
2285512,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:17:33+00:00,2017-11-11 16:29:36+00:00,0.20083333333333334,0.20083333333333334
2285514,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:15:20+00:00,2017-11-11 16:28:31+00:00,0.21972222222222224,0.21972222222222224
2285629,KEEP,,4,2,2,1,2,2017-10-19 19:27:28+00:00,2017-10-19 19:41:31+00:00,0.23416666666666666,0.16416666666666666
2285637,KEEP,,7,4,3,3,2,2017-10-19 19:12:24+00:00,2017-10-19 19:55:07+00:00,0.7119444444444445,0.22694444444444445
2285658,KEEP,,3,2,1,1,2,2017-10-19 19:24:57+00:00,2017-10-19 19:27:52+00:00,0.04861111111111111,0.035833333333333335
2285663,KEEP,,3,2,1,1,2,2017-10-19 19:23:58+00:00,2017-10-19 19:30:51+00:00,0.11472222222222223,0.07222222222222222
2285665,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:24:06+00:00,2017-10-19 19:26:00+00:00,0.03166666666666667,0.03166666666666667
2285667,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:19:29+00:00,2017-10-19 19:25:01+00:00,0.09222222222222222,0.09222222222222222
2285670,KEEP,,3,2,1,1,2,2017-10-19 19:21:45+00:00,2017-10-19 19:26:14+00:00,0.07472222222222222,0.05444444444444444
2285678,KEEP,,8,5,3,4,2,2017-10-19 19:09:52+00:00,2017-10-19 20:29:57+00:00,1.3347222222222221,0.8425
2285685,KEEP,,7,5,2,2,4,2017-10-19 19:13:00+00:00,2017-10-19 20:12:42+00:00,0.995,0.7130555555555556
2285688,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 18:56:07+00:00,2017-10-19 19:24:00+00:00,0.4647222222222222,0.4647222222222222
2285691,KEEP,,4,2,2,1,2,2017-10-19 19:19:53+00:00,2017-10-19 20:47:29+00:00,1.46,1.3152777777777778
2285696,KEEP,,4,2,2,1,2,2017-10-19 18:51:41+00:00,2017-10-19 19:22:06+00:00,0.5069444444444444,0.3972222222222222
2285709,KEEP,,4,2,2,1,2,2017-10-19 19:09:44+00:00,2017-10-19 21:46:00+00:00,2.6044444444444443,2.332777777777778
2285712,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 18:53:38+00:00,2017-10-19 19:19:40+00:00,0.4338888888888889,0.4338888888888889
2285715,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-10-19 18:33:48+00:00,2017-10-19 19:18:35+00:00,0.7463888888888889,0.7316666666666667
2285718,KEEP,,4,2,2,1,2,2017-10-19 19:06:54+00:00,2017-10-19 19:52:04+00:00,0.7527777777777778,0.5244444444444445
2285724,EXCLUDE,broken_parent_chain,4,2,2,2,2,2017-10-19 18:39:00+00:00,2017-10-19 19:23:29+00:00,0.7413888888888889,0.43416666666666665
2285797,KEEP,,3,2,1,1,3,2017-11-11 16:40:01+00:00,2017-11-12 01:10:45+00:00,8.512222222222222,8.2125
2285800,KEEP,,4,2,2,1,2,2017-11-11 16:26:35+00:00,2017-11-11 17:22:00+00:00,0.9236111111111112,0.48444444444444446
2285807,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:28:48+00:00,2017-11-11 16:44:00+00:00,0.25333333333333335,0.25333333333333335
2285995,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:16:58+00:00,2017-11-11 17:13:00+00:00,0.9338888888888889,0.9338888888888889
2285998,KEEP,,3,2,1,1,2,2017-11-11 17:02:12+00:00,2017-11-11 17:14:14+00:00,0.20055555555555554,0.18
2286000,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:39:05+00:00,2017-11-11 17:10:37+00:00,0.5255555555555556,0.5255555555555556
2286002,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:51:21+00:00,2017-11-11 17:10:37+00:00,0.3211111111111111,0.3211111111111111
2286004,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:58:43+00:00,2017-11-11 17:08:26+00:00,0.16194444444444445,0.16194444444444445
2286006,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:05:51+00:00,2017-11-11 17:08:00+00:00,1.0358333333333334,1.0358333333333334
2286008,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:54:03+00:00,2017-11-11 17:05:00+00:00,0.1825,0.1825
2286013,KEEP,,6,5,1,3,2,2017-11-11 16:51:56+00:00,2017-11-11 17:22:41+00:00,0.5125,0.215
2286017,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:48:33+00:00,2017-11-11 17:01:39+00:00,0.21833333333333332,0.21833333333333332
2286019,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:08:28+00:00,2017-11-11 17:01:00+00:00,0.8755555555555555,0.8755555555555555
2286021,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:15:37+00:00,2017-11-11 17:00:00+00:00,0.7397222222222222,0.7397222222222222
2286197,KEEP,,4,3,1,1,2,2017-11-11 09:14:49+00:00,2017-11-11 16:56:33+00:00,7.695555555555556,5.951944444444444
2286242,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 16:47:42+00:00,2017-11-11 17:25:26+00:00,0.6288888888888889,0.6288888888888889
2286322,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:07:35+00:00,2017-11-12 01:28:00+00:00,0.3402777777777778,0.3402777777777778
2286325,KEEP,,3,2,1,1,2,2017-11-12 01:00:23+00:00,2017-11-12 01:27:03+00:00,0.4444444444444444,0.41888888888888887
2286328,KEEP,,3,2,1,1,2,2017-11-12 01:18:54+00:00,2017-11-12 17:18:16+00:00,15.989444444444445,15.912777777777778
2286335,KEEP,,7,4,3,2,2,2017-11-11 12:11:33+00:00,2017-11-12 01:23:00+00:00,13.190833333333334,12.7425
2286341,KEEP,,6,3,3,2,2,2017-11-12 01:01:45+00:00,2017-11-12 01:20:27+00:00,0.31166666666666665,0.1688888888888889
2286344,KEEP,,3,2,1,1,2,2017-11-12 01:12:25+00:00,2017-11-12 01:19:30+00:00,0.11805555555555555,0.09305555555555556
2286347,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-11-11 06:30:18+00:00,2017-11-12 01:17:29+00:00,18.78638888888889,18.734444444444446
2286349,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:07:18+00:00,2017-11-12 01:15:30+00:00,0.13666666666666666,0.13666666666666666
2286353,KEEP,,4,3,1,2,2,2017-11-12 01:11:22+00:00,2017-11-12 01:37:35+00:00,0.43694444444444447,0.3269444444444444
2286359,KEEP,,6,4,2,3,2,2017-11-12 00:48:13+00:00,2017-11-13 15:18:26+00:00,38.50361111111111,38.08361111111111
2286404,KEEP,,8,3,5,2,2,2017-10-29 05:54:49+00:00,2017-10-29 07:29:26+00:00,1.5769444444444445,0.5402777777777777
2286545,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 23:28:48+00:00,2017-11-12 01:42:00+00:00,2.22,2.22
2286547,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:06:48+00:00,2017-11-12 01:40:35+00:00,0.5630555555555555,0.5630555555555555
2286555,KEEP,,8,4,4,3,2,2017-11-11 22:32:32+00:00,2017-11-12 01:38:29+00:00,3.0991666666666666,2.6083333333333334
2286557,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:06:46+00:00,2017-11-12 01:37:57+00:00,0.5197222222222222,0.5197222222222222
2286559,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:28:01+00:00,2017-11-12 01:37:57+00:00,0.16555555555555557,0.16555555555555557
2286564,KEEP,,5,3,2,2,2,2017-11-12 00:15:32+00:00,2017-11-12 01:31:54+00:00,1.2727777777777778,0.9625
2286567,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,2,2017-11-11 00:02:05+00:00,2017-11-12 01:30:34+00:00,25.474722222222223,24.69972222222222
2286571,KEEP,,4,2,2,1,2,2017-11-12 00:58:51+00:00,2017-11-12 01:29:00+00:00,0.5025,0.2275
2286789,KEEP,,11,4,7,3,2,2017-10-29 05:51:57+00:00,2017-10-29 13:12:31+00:00,7.342777777777778,5.351388888888889
2287068,KEEP,,6,3,3,2,2,2017-11-12 01:53:13+00:00,2017-11-12 04:19:25+00:00,2.4366666666666665,2.0808333333333335
2287070,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:51:11+00:00,2017-11-12 02:07:33+00:00,0.2727777777777778,0.2727777777777778
2287073,KEEP,,7,4,3,2,2,2017-11-12 01:58:52+00:00,2017-11-12 02:51:00+00:00,0.8688888888888889,0.4911111111111111
2287080,KEEP,,9,5,4,4,2,2017-11-12 02:03:22+00:00,2017-11-12 03:20:54+00:00,1.2922222222222222,0.30027777777777775
2287092,KEEP,,6,3,3,2,2,2017-11-12 01:02:16+00:00,2017-11-12 02:20:00+00:00,1.2955555555555556,0.8472222222222222
2287104,KEEP,,12,6,6,5,2,2017-11-11 21:36:48+00:00,2017-11-12 14:56:56+00:00,17.335555555555555,11.049444444444445
2287106,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-11 23:48:26+00:00,2017-11-12 02:03:00+00:00,2.242777777777778,2.242777777777778
2287109,KEEP,,3,2,1,1,2,2017-11-12 01:59:28+00:00,2017-11-12 02:05:29+00:00,0.10027777777777777,0.058888888888888886
2287111,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:00:06+00:00,2017-11-12 02:02:29+00:00,0.03972222222222222,0.03972222222222222
2287113,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:51:46+00:00,2017-11-12 02:02:04+00:00,0.17166666666666666,0.17166666666666666
2287116,KEEP,,8,4,4,2,2,2017-11-12 01:42:00+00:00,2017-11-13 15:17:00+00:00,37.583333333333336,36.346944444444446
2287317,KEEP,,4,2,2,1,2,2017-11-12 02:17:07+00:00,2017-11-12 07:45:29+00:00,5.472777777777778,5.040555555555556
2287321,KEEP,,4,2,2,1,2,2017-11-12 02:22:25+00:00,2017-11-12 02:36:00+00:00,0.2263888888888889,0.10472222222222222
2287324,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:21:48+00:00,2017-11-12 02:24:27+00:00,0.04416666666666667,0.04416666666666667
2287326,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:17:48+00:00,2017-11-12 02:23:00+00:00,0.08666666666666667,0.08666666666666667
2287328,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:18:37+00:00,2017-11-12 02:21:25+00:00,0.04666666666666667,0.04666666666666667
2287330,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:15:07+00:00,2017-11-12 02:17:33+00:00,0.04055555555555555,0.04055555555555555
2287505,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:40:11+00:00,2017-11-12 02:43:00+00:00,0.04694444444444444,0.04694444444444444
2287508,KEEP,,4,2,2,1,2,2017-11-12 02:27:46+00:00,2017-11-12 05:12:29+00:00,2.745277777777778,2.3605555555555555
2287511,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:37:28+00:00,2017-11-12 02:42:00+00:00,0.07555555555555556,0.07555555555555556
2287513,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:34:56+00:00,2017-11-12 02:38:00+00:00,0.051111111111111114,0.051111111111111114
2287521,KEEP,,8,4,4,3,2,2017-11-12 02:23:57+00:00,2017-11-12 04:07:28+00:00,1.7252777777777777,1.205
2287523,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:31:45+00:00,2017-11-12 02:37:00+00:00,0.0875,0.0875
2287526,KEEP,,3,2,1,1,2,2017-11-12 01:54:11+00:00,2017-11-12 02:35:26+00:00,0.6875,0.6730555555555555
2287541,KEEP,,15,9,6,8,2,2017-11-11 08:24:33+00:00,2017-11-13 15:07:28+00:00,54.71527777777778,23.195833333333333
2287543,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:17:19+00:00,2017-11-12 02:31:00+00:00,0.22805555555555557,0.22805555555555557
2287545,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 01:58:40+00:00,2017-11-12 02:28:56+00:00,0.5044444444444445,0.5044444444444445
2287561,KEEP,,5,3,2,1,2,2017-11-12 12:11:56+00:00,2017-11-12 13:26:53+00:00,1.2491666666666668,0.5966666666666667
2287563,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-07 13:04:42+00:00,2017-11-07 13:17:52+00:00,0.21944444444444444,0.21944444444444444
2287565,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-07 13:01:18+00:00,2017-11-07 13:15:00+00:00,0.22833333333333333,0.22833333333333333
2287653,KEEP,,12,6,6,5,2,2017-11-10 13:57:32+00:00,2017-11-13 10:38:28+00:00,68.68222222222222,32.76083333333333
2287673,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 06:07:49+00:00,2017-10-29 06:10:30+00:00,0.04472222222222222,0.04472222222222222
2287684,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:32:48+00:00,2017-11-12 02:54:54+00:00,0.36833333333333335,0.36833333333333335
2287686,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:15:13+00:00,2017-11-12 02:53:00+00:00,0.6297222222222222,0.6297222222222222
2287692,KEEP,,6,3,3,2,2,2017-11-12 02:06:47+00:00,2017-11-12 14:00:00+00:00,11.886944444444444,11.01
2287694,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:40:36+00:00,2017-11-12 02:50:29+00:00,0.16472222222222221,0.16472222222222221
2287696,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:34:42+00:00,2017-11-12 02:48:26+00:00,0.2288888888888889,0.2288888888888889
2287876,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 12:33:31+00:00,2017-11-12 12:40:00+00:00,0.10805555555555556,0.10805555555555556
2287948,KEEP,,7,3,4,2,2,2017-11-11 09:34:46+00:00,2017-11-12 03:55:25+00:00,18.344166666666666,17.122777777777777
2287970,KEEP,,8,4,4,3,2,2017-11-12 00:03:43+00:00,2017-11-12 04:12:29+00:00,4.146111111111111,3.3025
2287973,KEEP,,4,2,2,1,2,2017-11-12 03:18:00+00:00,2017-11-12 03:36:25+00:00,0.30694444444444446,0.13333333333333333
2287976,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:12:23+00:00,2017-11-12 03:26:00+00:00,1.2269444444444444,1.2269444444444444
2287978,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:12:03+00:00,2017-11-12 03:25:26+00:00,0.22305555555555556,0.22305555555555556
2287980,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:17:08+00:00,2017-11-12 03:21:58+00:00,0.08055555555555556,0.08055555555555556
2287983,KEEP,,8,4,4,3,2,2017-11-12 03:11:07+00:00,2017-11-12 04:52:00+00:00,1.6813888888888888,0.7130555555555556
2287992,KEEP,,9,5,4,4,2,2017-11-12 03:15:43+00:00,2017-11-12 04:02:00+00:00,0.7713888888888889,0.39916666666666667
2287999,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:11:11+00:00,2017-11-12 03:16:00+00:00,0.08027777777777778,0.08027777777777778
2288002,KEEP,,3,2,1,1,2,2017-11-12 03:08:59+00:00,2017-11-12 04:50:51+00:00,1.6977777777777778,1.6152777777777778
2288005,FLAG,large_time_gap,4,2,2,1,2,2017-11-12 02:58:27+00:00,2017-11-16 05:15:27+00:00,98.28333333333333,97.89888888888889
2288081,EXCLUDE,broken_parent_chain,10,5,5,5,2,2017-10-19 19:34:37+00:00,2017-10-19 19:59:06+00:00,0.40805555555555556,0.11
2288089,EXCLUDE,broken_parent_chain,7,4,3,3,2,2017-11-12 12:10:49+00:00,2017-11-15 11:57:25+00:00,71.77666666666667,48.735
2288147,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:37:31+00:00,2017-10-19 19:44:00+00:00,0.10805555555555556,0.10805555555555556
2288170,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:33:17+00:00,2017-11-12 03:40:51+00:00,0.12611111111111112,0.12611111111111112
2288173,KEEP,,12,6,6,5,2,2017-11-12 02:32:05+00:00,2017-11-12 22:44:00+00:00,20.198611111111113,17.1625
2288184,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:23:33+00:00,2017-11-12 03:36:55+00:00,0.22277777777777777,0.22277777777777777
2288186,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:29:25+00:00,2017-11-12 03:36:54+00:00,0.12472222222222222,0.12472222222222222
2288189,KEEP,,4,2,2,1,2,2017-11-12 03:30:19+00:00,2017-11-12 03:43:57+00:00,0.22722222222222221,0.10305555555555555
2288192,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:41:23+00:00,2017-10-19 19:43:45+00:00,0.03944444444444444,0.03944444444444444
2288196,KEEP,,4,3,1,2,2,2017-11-12 03:19:45+00:00,2017-11-12 04:24:36+00:00,1.0808333333333333,0.8191666666666667
2288199,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:18:58+00:00,2017-11-12 03:30:54+00:00,1.198888888888889,1.198888888888889
2288204,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:34:54+00:00,2017-10-19 19:43:01+00:00,0.13527777777777777,0.13527777777777777
2288229,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:34:16+00:00,2017-10-19 19:41:00+00:00,0.11222222222222222,0.11222222222222222
2288231,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 18:50:26+00:00,2017-10-19 19:40:27+00:00,0.8336111111111111,0.8336111111111111
2288233,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:36:11+00:00,2017-10-19 19:39:52+00:00,0.06138888888888889,0.06138888888888889
2288235,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-19 19:25:04+00:00,2017-10-19 19:39:52+00:00,0.24666666666666667,0.2388888888888889
2288239,KEEP,,4,2,2,1,2,2017-10-19 19:36:00+00:00,2017-10-19 19:56:00+00:00,0.3333333333333333,0.2752777777777778
2288243,KEEP,,4,2,2,1,2,2017-10-19 19:35:19+00:00,2017-10-19 19:53:29+00:00,0.30277777777777776,0.17805555555555555
2288249,KEEP,,4,3,1,1,2,2017-10-19 19:33:57+00:00,2017-10-19 19:43:30+00:00,0.15916666666666668,0.09027777777777778
2288255,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:29:22+00:00,2017-10-19 19:37:01+00:00,0.1275,0.1275
2288257,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:20:57+00:00,2017-10-19 19:35:29+00:00,0.24222222222222223,0.24222222222222223
2288259,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-19 19:05:39+00:00,2017-10-19 19:34:00+00:00,0.4725,0.46694444444444444
2288272,KEEP,,8,4,4,3,2,2017-10-19 19:31:10+00:00,2017-10-19 21:31:29+00:00,2.0052777777777777,0.85
2288279,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 18:59:52+00:00,2017-10-19 19:33:37+00:00,0.5625,0.5625
2288290,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:23:20+00:00,2017-10-19 19:32:42+00:00,0.15611111111111112,0.15611111111111112
2288306,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-19 19:29:27+00:00,2017-10-19 19:32:42+00:00,0.05416666666666667,0.05416666666666667
2288310,KEEP,,6,4,2,2,2,2017-10-19 19:23:41+00:00,2017-10-19 19:46:30+00:00,0.38027777777777777,0.1463888888888889
2288380,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-11-11 20:00:03+00:00,2017-11-12 03:57:27+00:00,7.956666666666667,7.569444444444445
2288385,KEEP,,7,5,2,3,2,2017-11-12 03:43:14+00:00,2017-11-14 18:11:00+00:00,62.46277777777778,60.584722222222226
2288394,KEEP,,6,5,1,1,4,2017-11-12 03:46:38+00:00,2017-11-12 09:08:45+00:00,5.368611111111111,5.056111111111111
2288402,KEEP,,4,2,2,1,2,2017-11-12 03:45:10+00:00,2017-11-12 13:27:00+00:00,9.697222222222223,9.475555555555555
2288406,KEEP,,4,2,2,1,2,2017-11-12 03:33:44+00:00,2017-11-12 05:04:00+00:00,1.5044444444444445,1.181111111111111
2288409,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:28:32+00:00,2017-11-12 03:47:34+00:00,0.31722222222222224,0.31722222222222224
2288411,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 02:51:55+00:00,2017-11-12 03:45:55+00:00,0.9,0.9
2288413,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:33:30+00:00,2017-11-12 03:44:28+00:00,0.1827777777777778,0.1827777777777778
2288540,KEEP,,11,6,5,4,2,2017-11-11 06:44:42+00:00,2017-11-14 14:10:47+00:00,79.43472222222222,57.25694444444444
2288560,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,2,2017-11-11 00:13:49+00:00,2017-11-12 04:10:30+00:00,27.94472222222222,27.76638888888889
2288563,KEEP,,3,2,1,1,2,2017-11-12 03:59:30+00:00,2017-11-12 04:30:52+00:00,0.5227777777777778,0.36444444444444446
2288569,KEEP,,6,3,3,2,2,2017-11-12 03:57:47+00:00,2017-11-12 04:14:26+00:00,0.2775,0.06833333333333333
2288572,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,2,2017-11-12 03:41:43+00:00,2017-11-12 04:06:26+00:00,0.41194444444444445,0.39916666666666667
2288574,KEEP,,5,2,3,1,2,2017-11-12 03:49:29+00:00,2017-11-12 05:09:00+00:00,1.3252777777777778,0.7322222222222222
2288579,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:51:49+00:00,2017-11-12 04:06:00+00:00,0.2363888888888889,0.2363888888888889
2288581,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:48:24+00:00,2017-11-12 04:05:52+00:00,0.2911111111111111,0.2911111111111111
2288583,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:50:54+00:00,2017-11-12 04:02:53+00:00,0.19972222222222222,0.19972222222222222
2288698,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:23:12+00:00,2017-11-12 04:27:48+00:00,0.07666666666666666,0.07666666666666666
2288709,KEEP,,3,2,1,1,2,2017-11-12 04:24:11+00:00,2017-11-12 04:35:18+00:00,0.1852777777777778,0.13166666666666665
2288713,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:02:13+00:00,2017-11-12 04:26:00+00:00,0.3963888888888889,0.3963888888888889
2288715,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:09:55+00:00,2017-11-12 04:24:31+00:00,0.24333333333333335,0.24333333333333335
2288719,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:15:02+00:00,2017-11-12 04:23:59+00:00,0.14916666666666667,0.14916666666666667
2288721,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:15:28+00:00,2017-11-12 04:23:59+00:00,0.14194444444444446,0.14194444444444446
2288727,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:18:22+00:00,2017-11-12 04:23:59+00:00,0.09361111111111112,0.09361111111111112
2288729,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:09:20+00:00,2017-11-12 04:18:51+00:00,0.15861111111111112,0.15861111111111112
2288822,KEEP,,4,2,2,1,2,2017-11-12 04:31:52+00:00,2017-11-12 04:57:00+00:00,0.41888888888888887,0.18555555555555556
2288826,KEEP,,3,2,1,1,2,2017-11-12 04:34:40+00:00,2017-11-12 04:45:15+00:00,0.1763888888888889,0.1388888888888889
2288829,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:23:10+00:00,2017-11-12 04:40:29+00:00,0.2886111111111111,0.2886111111111111
2288834,KEEP,,5,3,2,2,2,2017-11-12 04:30:04+00:00,2017-11-12 04:39:29+00:00,0.15694444444444444,0.0725
2288836,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:29:31+00:00,2017-11-12 04:34:00+00:00,0.07472222222222222,0.07472222222222222
2288840,KEEP,,4,3,1,2,2,2017-11-12 03:38:21+00:00,2017-11-13 20:29:06+00:00,40.84583333333333,38.68944444444445
2288842,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:17:05+00:00,2017-11-12 04:33:01+00:00,0.26555555555555554,0.26555555555555554
2288844,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:23:20+00:00,2017-11-12 04:29:25+00:00,0.10138888888888889,0.10138888888888889
2288847,KEEP,,4,2,2,1,2,2017-11-12 04:25:43+00:00,2017-11-12 05:12:28+00:00,0.7791666666666667,0.3913888888888889
2288850,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:20:39+00:00,2017-11-12 04:28:52+00:00,0.13694444444444445,0.13694444444444445
2288853,KEEP,,5,2,3,1,2,2017-11-12 04:12:47+00:00,2017-11-12 14:53:25+00:00,10.677222222222222,10.083055555555555
2288926,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 06:03:30+00:00,2017-10-29 06:09:49+00:00,0.10527777777777778,0.10527777777777778
2288970,KEEP,,6,3,3,2,2,2017-11-12 04:53:17+00:00,2017-11-12 06:11:25+00:00,1.3022222222222222,0.8852777777777778
2288975,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:33:22+00:00,2017-11-12 04:54:22+00:00,0.35,0.35
2289000,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 03:59:46+00:00,2017-11-12 04:52:00+00:00,0.8705555555555555,0.8705555555555555
2289002,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:37:18+00:00,2017-11-12 04:47:35+00:00,0.1713888888888889,0.1713888888888889
2289005,EXCLUDE,broken_parent_chain;no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:43:49+00:00,2017-11-12 04:45:29+00:00,0.027777777777777776,0.027777777777777776
2289166,KEEP,,19,11,8,8,2,2017-11-12 04:38:59+00:00,2017-11-12 07:34:00+00:00,2.9169444444444443,0.5486111111111112
2289170,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-12 04:38:20+00:00,2017-11-12 05:08:27+00:00,0.5019444444444444,0.5019444444444444
